a461066d41c07295283f3c02099adcd8,4.3998838245767198
f1ff6a7b7270f8b983e7898f4eaeb53b,3.4107470580049561
1585cd6e4e9e40f33d0add5f9aa021b3,2.484913592357378
9dd443066d1d87106cf38c417792118a,3.4240514546321692
fd17ad398d0c93b2ab737394911d9680,4.0014158290923083
121503d0305016cc445a5409b84bd1dc,5.2891920358662396
69dcc34685484753917caabc186c8ee8,5.589291678277843
325a3910e81d6fdef13ebd10e62b6811,4.4871904335342752
dce632f5ef586e0def244e8eb45dd2b8,4.1859098150441056
94abbb1487b94006fc74d0ab84ec2635,2.485907439038507
7f4e15c615e37f97f38fa5380ef5f327,3.8391182789496154
7b72e0ec27de5a09329c3a182a932fe1,4.2447210555844759
6f302b80bf2f244c30f509a763d9b1fa,6.7940822765672166
752e8784532ed8faa799cc8cb25dd3f3,1.8052642205217129
c5d2e865b505de7169ba7e279d479e4b,3.7749898673659898
77ca664bd8d7493d74e06c31310c880b,4.0956042150340917
56a8086bc186ef1bc7c5df85545e0116,4.4148479818970836
3bcfe66d0205a1ba9798f567ed9abd02,4.3647096654875268
f88316ce3babd449f686dfbfcea929d3,1.4681707590489188
d6320c38e7d241a2051948d9c92d5fcc,4.1030321750833894
da166e95ddce4d299d22fd481fbc7f3a,3.6224064653047594
2da285ca4d7ccf55cddaec524cd6945e,5.9358271882357503
4cc8bb446e118001fb0fd47be1ecd7d5,10.14985025462185
8eddffd79435b9899bdce96f32ac8964,3.5207532100444592
eaa5dee7f527a6a158ba2de33c135db5,2.8630246787941784
71bad84ba0121a58a28f3806b5c38d35,0.83352885174689795
2ca309cabcd1abfe3b5ce94a3d04083f,4.6267904379212705
ad2cb6ee14999d6fb82188de2eac5b36,7.8138181931153756
5722ff3da020090f5e0f5a36c64ffc25,3.875772911751147
2563946085ca664411a7dcd198e79f0d,3.9827242988144538
b62d3ee201923f7177cfb7fbff1b9246,4.0442494915417804
7deda4c651b4b8a9fa937903db9de6bd,0.42867261073570662
c82ac59e4431be73a1a9c148abbacfb7,2.1719065729946854
3367e7e97bd85d17a035596a8636225d,4.201433117957432
ee0d877c8e51ba35f769168e0a931ab9,3.4307326247172201
2091e8bf7636d0dca83cfba0fa734b8a,5.294347621292772
ad82f4a5700c4e46c52c84874399a417,4.035947501831731
7a2db29d490c056dbbaba6170380848e,2.2719231077155486
cf3a2ee80d533483e436019df024846f,5.5215368569773364
a8ac8af521dd5428a2684753ff282c70,1.3456375106859586
2f7cbda95a93a77d2414c09962414486,3.5302958452624127
79ccd7fc8dafb588b483b27df2f34dc3,1.9002934249393182
83436be17ccd5f13421563e71f1831f9,0.70733022196286743
