2.8399234288089477,2.6153143931910252,2.5241445043687309,2.1959200186079513,2.5847601486881571,2.4280755768878679,2.4272130476814056,2.5315372568628942,2.3252140800629819,2.3540711162527179,35-49_male
4.7069172069297069,4.7638220204056205,4.7136325105271748,3.9559032275311701,4.7253901043227691,4.5554418220215638,4.6370155604075398,4.4728712720458894,4.7088680362678401,4.3793486165642053,50-64_male
4.1294141827186941,4.0467255377847531,4.008916143500735,3.7163731636039299,3.9706131632750501,3.8575867947011573,3.8452761806229718,4.0844484199566056,4.3038093338766679,4.0738440546075525,25-34_female
4.4490920152988451,4.5081559494281187,4.3552927858459043,3.8963156003302988,4.7079038723878908,4.6046944642299472,4.3879902349860975,4.2788755578622384,4.4071010403810194,4.2745851391250742,18-24_male
4.2523646545464144,4.1275324241557509,4.2621093960116925,3.8191762856817761,4.5929465541389538,4.0435615610937612,4.1400552764902816,4.1675933746165859,3.9253728887148163,3.5856605439775038,18-24_male
3.885769873938353,4.0142739112094876,4.1769044689799708,3.7108122096977771,3.7095951544189414,4.0110425698518046,3.9383605935990196,3.9621932180839123,4.052078256888608,4.3321740476455233,25-34_female
6.5953122918589582,6.5792523751909426,6.4892723612963898,6.3889632578165942,6.6489478515937508,6.5851199251503321,6.5660224364675832,6.5427253497130859,6.8370681628495422,6.870392367759683,18-24_male
5.4805050354933522,5.296142828320642,5.1647398233261965,4.6373467763055327,5.353527540276529,5.2451901294973498,5.212885030212508,5.2716748480565014,5.2075131206052445,5.2303219417617912,50-64_female
4.134232885785142,4.1464314876927508,3.9258216436765743,3.5756342730608432,4.0807393907467437,4.2038217562078222,3.9857764580370523,3.82931358917092,3.7392000726741759,4.1957788904286053,35-49_female
3.6966898297723771,3.6925313352415778,3.6920777516217238,3.2979868423440641,3.7505815497556183,3.6160450280410377,3.5269028133864229,3.253930055707547,3.4127011317017879,3.2086488419555153,50-64_female
4.6261292190399299,4.6301868842098362,4.7023895506437334,4.5253084493888469,5.2782244100111759,4.9613022746596522,4.8840246323049756,4.573874669414506,4.7070098045200481,4.1666748902700119,18-24_male
3.2286825485806614,3.2348649635949025,3.359882644363871,3.0640292449804378,3.1320710745691849,3.4236447466721867,3.2863199880810074,2.9593893233720587,2.6974729663479082,2.7529250516457791,25-34_female
5.7573263368525538,5.902637005012858,5.8505573648011771,5.2970407899940621,5.9909277856257352,5.929927174146763,5.8252901405743742,5.7667050908705093,5.8013074563715472,5.6461437502892213,25-34_female
4.3568945185675707,4.2858975703222937,4.2307820722430289,3.7048184226441689,4.3763996816646769,4.2287372907113827,4.0919963347126744,4.2605455136479673,4.0283148263793365,3.6276968015591331,50-64_male
5.6847931290512044,5.7113321666165104,5.696939152345335,5.1516626691206451,5.9286161084241691,5.7828775370657093,5.6814664196815894,5.4821029981988847,5.5183771732395908,5.5239614830039603,25-34_male
4.1930049068277517,4.061019913499246,4.010195671943749,3.7098409363500102,3.9287935356101999,3.9855475797894973,3.922911793049316,3.9663059442657675,4.0954167938876429,4.2350527109991507,18-24_female
4.8842078770578814,4.7878558505321713,4.6700112975144021,4.1558423199337238,4.5966526315293859,4.7365725107466954,4.6079597298359669,4.5766955339779694,4.8960479467802491,4.9098176394868318,50-64_female
